Sample ID,Chip ID,ROI,Parent,X,Y,CD8_Cell_Mean,CD88_Cell_Mean,CD4_Cell_Mean,SIRPa_Cell_Mean,CD56_Cell_Mean,HLA-DR_Cell_Mean,CD11c_Cell_Mean,PD-1_Cell_Mean,CD3_Cell_Mean,CD45_Cell_Mean,CD10_Cell_Mean,CD31_Cell_Mean,CAIX_Cell_Mean,CD20_Cell_Mean,IRF8_Cell_Mean,CD68_Cell_Mean,CAIX_Status,CD3_Status,CD4_Status,CD8_Status,CD10_Status,CD11c_Status,CD20_Status,CD31_Status,CD45_Status,CD56_Status,CD68_Status,CD88_Status,HLA-DR_Status,IRF8_Status,PD-1_Status,SIRPa_Status,Cell_Type
AU94845,M872808,Position 67,Stroma,222.58,314.39,0.0,0.0,0.0,0.0,1.6613,0.0,55.6442,0.0,0.6431,8.3548,31950.6934,0.0,1.0686,32.3666,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,256.34,314.69,0.0,25.5414,0.0,0.0,17.2733,0.0,47.4612,0.0,0.0,16.1997,30222.5488,0.0,0.0,58.9172,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,139.81,314.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.4853,0.0,0.0,0.0,3215.2981,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,129.98,315.79,0.0,0.0,0.0,0.0,4.9107,12.5073,0.0,0.0,0.0,110.2004,0.0,0.0,53.8415,2100.1174,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,212.59,320.48,0.0,31.83,0.0,0.0,137.0749,18.9534,201.4372,0.0,1.0121,95.5243,2149.2551,0.0,255.3502,30.3765,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,10.39,323.28,0.0,0.0,0.0,0.0,219.0338,8.4185,0.0,0.0,0.0,79.8031,0.0,0.0,0.0,628.0643,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,246.96,323.01,0.0,0.0,0.0,0.0,30.3593,9.0338,60.607,0.0,1.5957,4.48,6470.356,0.0,0.0,67.1064,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,224.63,324.68,0.0,2.3447,0.0,0.0,29.096,0.0,55.1641,0.0,0.0,19.4811,11694.5811,0.0,13.0556,20.6856,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,209.17,325.51,0.0,1.9328,0.0,0.0,21.5606,0.0,128.4,0.0,0.0,26.0088,542.238,0.0,316.2423,70.3299,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,345.27,326.1,0.0,0.0,0.0,0.0,0.5046,12.6581,3.1381,0.0,0.0,0.0,0.0,2897.2729,232.9325,1.2131,66.8633,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,240.58,327.43,0.0,0.0,0.0,0.0,9.0064,2.2628,71.9359,0.0,2.9658,0.0,355.2457,0.0,6.6774,28.891,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,73.63,326.82,0.0,0.0,0.0,0.0,0.0,165.4155,0.0,0.0,0.0,9.7632,0.0,666.1503,19.072,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,144.12,327.58,0.0,0.0,0.0,0.0,7.8724,0.0,0.0,0.0,0.0,0.0664,0.0,0.0,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,232.13,331.84,0.0,0.0,0.0,0.0,10.4639,0.0,66.5401,0.0,0.0,0.0,1129.3569,0.0,4.5388,53.0361,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,153.92,333.18,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,276.4243,0.0,0.0,0.0,21.2692,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,52.47,333.6,0.0,0.0,0.0,0.0,0.0,0.0,27.9703,0.0,0.0,0.0,55117.9062,0.0,340.6189,2.1713,0.0,22.4878,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,111.76,336.35,4.6166,0.0,0.6739,0.0,13.2184,55.236,66.9773,0.0,0.0,0.0,11698.1201,0.0,303.8758,1.2246,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,164.97,336.27,0.0,0.0,342.2143,0.0,0.0,0.0,0.0,0.0,1909.6586,5200.8491,0.0,0.0,1.0078,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,20.04,337.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1088,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,362.76,338.34,0.0,0.0,0.0,0.0,0.002,1.5536,6.3815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,61.5,338.9,0.0,0.8319,0.0,0.0,12.0167,0.0,46.4042,0.0,0.0,0.4209,29669.7734,0.0,309.3361,7.7434,35.1098,16.9516,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,164.42,342.72,0.0,0.0,96.9652,0.0,6.5943,0.0,0.0,0.0,1101.3176,2688.4878,0.0,0.0,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,355.78,344.3,0.0,95.8611,0.0,0.0,8.3278,1.9898,30.437,0.0,0.0,4.3435,0.0,0.0,0.0,5.1407,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,118.17,349.35,0.0,0.0,9.6694,0.0,6.9884,3.6827,73.304,0.0,0.0,0.0,27213.7012,0.0,607.1561,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,169.42,349.8,0.0,82.6842,0.0,0.0,0.0,16.7086,12.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,177.63,350.47,0.0,2178.9241,0.0,0.0,58.3295,159.5954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,54.78,350.74,0.0,0.0,0.8789,0.0,1.0121,3.2385,12.4444,0.0,0.0,0.0,39794.3633,0.0,142.1832,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,24.75,351.64,0.0,0.0,0.0,4.265,15.283,0.0,0.0,0.0,0.0,11.9253,0.0,0.0,7.0993,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,190.15,355.35,0.0,51.2249,0.0,0.0,44.9751,0.0,39.2811,0.0,0.0,27.0724,0.0,0.0,0.0,43.4973,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,97.72,355.84,0.0,2.8512,0.0063,0.0,15.5775,0.0,81.7787,0.0,0.0,0.0,8877.8213,0.0,296.7487,2.7025,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,201.78,355.09,0.0,593.6823,0.0,0.0,0.0,3.7917,0.0,0.0,0.0,0.0,0.0,7.5296,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,367.23,356.66,1664.0621,41.6522,0.0,0.0,13.8223,0.1403,58.568,0.0,15.2857,106.6607,0.0,0.0,0.0,0.5043,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,137.78,358.35,0.0,0.0,0.0,0.0,3.2595,0.0,11.9974,0.0,0.0,0.0,8970.998,0.0,0.4086,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,211.03,359.77,0.0,4.3179,0.0,0.0,11.0648,0.0,6.6112,0.0,0.0,0.6306,0.0,0.0,0.0,2.9403,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,150.42,361.59,0.0,0.0,0.0,0.0,5.2285,3.8946,17.5308,0.0,0.0,0.0,0.0,0.0,8.1661,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,201.14,361.44,0.0,1.0347,0.0,0.0,56.532,0.0,0.0,0.0,0.0,32.0823,0.0,0.0,0.0,20.2322,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,225.76,364.68,0.0,51.7448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,364.88,365.37,248.2164,353.5511,0.0,0.0,28.2345,71.0628,5.1663,0.0,0.0,0.0261,0.0,0.0,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,296.3,366.49,0.0,0.0,0.0,0.0,1.9392,11.2416,48.5416,0.0,0.0,0.0,1954.3213,0.0,0.0,0.4841,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,25.72,366.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7753,0.0,0.0,8733.6406,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,110.68,368.96,0.0,0.0,0.0,0.0,0.0,348.7862,10.0843,0.0,0.0,0.0,1735.3337,0.0,154.5071,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,162.06,369.99,0.0,0.0,0.0,0.0,6.0157,0.0,21.8031,0.0,0.0,0.0,55.7058,0.0,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,272.02,375.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.6135,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,294.48,378.15,0.0,2.1535,0.0,0.0,22.4568,29.7503,142.5688,0.0,0.8307,15.1376,3993.2861,0.0,18.5177,4.9184,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,354.48,379.57,0.0,0.0,0.0,0.0,913.9165,0.0,1.2132,0.0,0.0,0.0,0.0,0.0,11.3121,0.0,22.5154,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,67.42,384.28,0.0,0.0,0.0,0.0,0.0,8.8793,0.0,0.0,0.0,0.0,0.0,0.0,2.0604,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,278.26,384.75,4.3805,7.2318,0.0,0.0,28.4027,0.0,97.6685,0.0,3.8861,0.0,20250.4453,0.0,227.6883,18.0309,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,266.09,385.07,0.0,40.1615,0.0,0.0,37.6451,45.3155,1.7547,0.0,0.0,0.6224,6.5046,0.0,72.8266,0.0,89.497,2.7542,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,285.91,388.67,0.0,9.8802,0.0,0.0,94.8321,0.0,247.5629,0.0,5.1167,31.1955,29559.5195,0.0,931.8475,96.8352,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,294.71,389.57,7.1089,2.9991,0.0,0.0,49.0576,2.0567,185.6048,0.0,4.0897,2.721,10725.4648,0.0,234.2891,15.8984,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,125.73,390.62,0.2827,2.0967,3.0542,0.0,10.4391,3.246,112.5601,0.0,0.0,0.0,8833.7529,0.0,381.9233,0.0,0.0,0.7106,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,107.03,391.56,25.2932,1.0527,0.0,0.0,18.2625,2.9201,43.4056,0.0,0.0,0.0,35163.4453,0.0,259.0369,2.6084,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,365.79,398.11,15002.7793,0.0,0.0,0.0,0.0,67.6741,0.0,0.0,1213.1302,9156.1826,0.0,26.3305,108.3495,0.0,25.5956,0.0,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,165.82,397.96,0.0,0.0,0.0,16.6541,0.0,179.2703,0.3157,173.0665,0.0,1155.1832,0.0,9463.1006,81.9854,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells
AU94845,M872808,Position 67,Stroma,96.39,402.74,0.0,0.0,0.0,0.0,2.2699,7.1997,4.383,0.0,0.0,0.0,37422.7148,0.0,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,339.27,403.89,0.0,63.905,1.4039,0.0,228.1153,14.7365,0.0,0.0,0.0,1.4752,0.0,0.0,97.3697,0.0,14.7044,6.9224,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,177.76,407.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.4756,38.1798,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,226.6,407.61,7.1615,4.6927,1.4425,0.0,11.8227,0.9903,55.266,0.0,0.0,0.0,19918.6465,0.0,40.8876,7.065,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,86.83,409.94,11.8052,0.0,0.8476,0.0,0.8272,30.8531,2.9199,0.0,1.3441,0.0,43271.3008,0.0,16.9576,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,75.14,410.17,19.28,0.0,0.4049,0.0,8.4286,0.0,4.0686,0.0,3.2408,41.1624,3334.5371,0.0,3.3331,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,256.19,414.3,0.0,5.0954,0.0,0.0,14.544,81.4046,132.1981,0.0,0.0,0.0,32388.3027,0.0,37.4214,7.4759,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,281.94,418.79,0.0,7.8221,0.0,0.0,52.4834,0.0,119.256,0.0,4.7834,5.0,21969.0352,0.0,26.8647,1.3519,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,273.48,421.9,0.0,29.8992,0.0,0.0,29.6471,2.8796,65.3754,0.0,0.0,0.7185,14505.7549,0.0,90.9622,35.1022,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,249.52,426.35,0.0,1.4964,0.0,0.0,9.1541,53.4108,57.2882,0.0,6.0014,1.5378,18578.3633,0.0,0.0,8.4636,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,239.34,426.44,29.4451,21.7532,17.0128,0.0,68.4779,6.8745,271.4237,0.0,1.7518,0.214,19656.9629,0.0,261.5078,10.5735,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,295.59,428.66,0.0,0.0,0.0,0.0,125.8451,44.5517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,34.81,439.22,6.8189,0.0,1.986,0.0,4.6273,0.6577,22.1834,0.0,0.0,0.0,16673.4102,0.0,80.4217,3.2897,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,157.12,440.84,0.0,4.4903,0.0,0.0,9.761,0.0,54.1011,0.0,0.0,0.0,26076.2168,0.0,45.8294,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,11.94,441.47,0.0,0.0,0.0,0.0,2.051,0.0,27.0554,0.0,0.0,2.5103,719.4845,0.0,0.0,82.6824,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,358.02,442.76,0.0,0.0,0.0,0.0,6.1758,248.8116,39.9882,0.0,0.0,0.0,1544.5989,0.0,3.2994,3.185,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,224.02,443.84,0.0,0.0,0.0,0.0,0.0,770.4948,0.0,0.0,0.0,0.0,0.0,3736.7554,122.4245,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,20.63,445.41,0.0,0.0,0.0,0.0,0.3303,0.0,0.4647,0.0,0.0,0.0,19634.0176,0.0,52.2153,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,173.79,445.21,0.0,0.0,0.0,0.0,0.0,3.9258,51.7926,0.0,0.0,0.0,28692.3984,0.0,9.2917,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,30.19,445.88,0.5409,0.0,0.0,0.0,1.3871,0.0,0.8065,0.0,0.0,0.0,46330.9453,0.0,181.0968,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,165.82,446.47,0.0,0.0,0.0,0.0,0.0,0.6659,16.7593,0.0,0.0,0.0,57165.4141,0.0,21.9701,3.5677,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
