Sample ID,Chip ID,ROI,Parent,X,Y,CD8_Cell_Mean,CD88_Cell_Mean,CD4_Cell_Mean,SIRPa_Cell_Mean,CD56_Cell_Mean,HLA-DR_Cell_Mean,CD11c_Cell_Mean,PD-1_Cell_Mean,CD3_Cell_Mean,CD45_Cell_Mean,CD10_Cell_Mean,CD31_Cell_Mean,CAIX_Cell_Mean,CD20_Cell_Mean,IRF8_Cell_Mean,CD68_Cell_Mean,CAIX_Status,CD3_Status,CD4_Status,CD8_Status,CD10_Status,CD11c_Status,CD20_Status,CD31_Status,CD45_Status,CD56_Status,CD68_Status,CD88_Status,HLA-DR_Status,IRF8_Status,PD-1_Status,SIRPa_Status,Cell_Type,CAIX_AutoThreStatus,CD3_AutoThreStatus,CD4_AutoThreStatus,CD8_AutoThreStatus,CD10_AutoThreStatus,CD11c_AutoThreStatus,CD20_AutoThreStatus,CD31_AutoThreStatus,CD45_AutoThreStatus,CD56_AutoThreStatus,CD68_AutoThreStatus,CD88_AutoThreStatus,HLA-DR_AutoThreStatus,IRF8_AutoThreStatus,PD-1_AutoThreStatus,SIRPa_AutoThreStatus,AutoThre_Cell_Type,Cluster.id
AU94844,M1771243,Position 43,Stroma,622.84,72.95,3396.8076,1.9155,16.3106,11.1746,4359.8911,536.8853,15.6917,0.0,217.7616,1793.9401,1.268,37389.1445,9273.4111,22.1645,810.5064,453.3828,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,,Endothelial cells
AU94844,M1771243,Position 43,Stroma,603.15,75.62,16.6539,0.5589,32.6756,0.0,6452.3203,4135.3853,79.4401,0.0,0.0,33.9762,180.4422,0.0,3786.4214,914.2004,277.4752,2715.0288,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Negative,,CD56+
AU94844,M1771243,Position 43,Stroma,376.29,77.5,0.0,184.6587,26.9597,471.5126,0.0,41.0995,27.1184,1.0151,0.0,92.3136,26.9169,11417.707,522.1171,0.0,800.4836,137.4358,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,
AU94844,M1771243,Position 43,Stroma,551.59,78.94,0.0,0.0,0.0,0.0,0.0,8.7077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7875,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,
AU94844,M1771243,Position 43,Stroma,465.15,81.24,7.3518,0.0,8188.5063,8270.4395,0.0,18.1427,0.0,1305.1771,2583.0068,9465.1162,0.0,2717.4265,1214.8186,0.0,218.6171,832.0042,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,CD4 T cells,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,,CD4 T cells
AU94844,M1771243,Position 43,Stroma,446.18,81.77,0.0,271.92,1070.1172,1671.4475,177.4482,292.21,9.4257,67.7177,1153.4213,3912.8157,27.7439,12.3758,3767.0627,0.0,266.281,3107.0833,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,CAIX+CD68+
AU94844,M1771243,Position 43,Stroma,369.46,84.85,0.0,613.1324,63.6438,2552.0698,0.0,370.6715,0.0,100.0,0.0,807.8002,0.0,42980.6211,363.6414,0.0,659.9001,347.9807,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Endothelial cells
AU94844,M1771243,Position 43,Stroma,371.76,91.26,0.0,218.1266,838.9538,2402.9011,0.0,85.4446,0.0,101.8061,4.4894,1123.0291,0.0,8119.8784,141.5462,0.0,1306.4221,1299.9855,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Mono/Macs/cDC2s
AU94844,M1771243,Position 43,Stroma,362.83,94.46,0.0,418.0881,11205.5615,4886.3213,0.0,23.5156,1232.4862,5.2624,3487.1946,23430.8711,0.0,12.6991,343.6606,4.2422,2336.666,11808.6475,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Negative,Negative,Positive,Negative,Negative,,Negative,Positive,Positive,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Positive,Negative,Negative,Positive,Negative,Negative,,CD4 T cells
AU94844,M1771243,Position 43,Stroma,417.05,94.87,4.8162,0.0,295.5961,420.5515,0.0,10.4025,3.9624,0.0,55.4471,1.5501,0.0,35794.6875,184.1337,0.0,562.5265,263.2284,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Endothelial cells
AU94844,M1771243,Position 43,Stroma,346.79,102.29,0.0,0.0,8.6785,0.0,215.4435,2.5407,0.8758,0.0,0.0,0.0,9.9721,0.0,6771.4219,0.0,25.9142,1245.0076,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,CAIX+CD68+
AU94844,M1771243,Position 43,Stroma,443.84,104.83,31.9946,39.3968,454.054,61.4507,0.0,4.6896,6.8893,0.0,0.0,95.5061,0.0,46181.4023,233.4831,0.0,718.1795,1767.7747,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Endothelial cells
AU94844,M1771243,Position 43,Stroma,432.63,107.39,0.0,0.0,223.3901,1.6292,0.0,1.2255,0.0,0.0,0.3951,9.796,0.0,48196.5703,123.4481,0.0,118.446,224.6442,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Endothelial cells
AU94844,M1771243,Position 43,Stroma,410.73,108.03,4815.1597,227.3788,3345.0764,16555.9805,0.0,473.9298,0.0,4510.7349,271.1352,14518.1709,88.8214,18.9388,2581.4988,0.0,87.3355,17432.5801,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Positive,Positive,,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Positive,Positive,,Mono/Macs/cDC2s
AU94844,M1771243,Position 43,Stroma,367.75,108.73,0.0,0.0,23.1489,1487.3033,0.3152,102.4084,0.0,4.927,0.0,1240.1927,14.1174,0.0,1253.4208,0.0,5437.0591,4842.3867,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,,IRF8+
AU94844,M1771243,Position 43,Stroma,459.91,112.4,835.0863,33.3812,689.9921,5686.7617,261.5827,503.4345,7.7922,2991.2644,30.1255,2142.7207,29.1169,0.0,1398.9639,43.6926,192.6682,5310.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,,Mono/Macs/cDC2s
AU94844,M1771243,Position 43,Stroma,568.13,113.16,0.0,0.0,0.0,0.0,3315.228,139.583,0.0,0.0,0.0,0.0,72.2049,0.1449,10494.9102,0.9912,83.0601,503.288,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,,CD56+
AU94844,M1771243,Position 43,Stroma,441.32,120.21,240.5217,277.6316,531.3467,28118.9531,0.0,326.7693,14.2384,10809.6963,1.7198,5244.4614,0.0,884.4922,640.0046,0.0,380.2353,781.8112,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Positive,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Positive,,Mono/Macs/cDC2s
AU94844,M1771243,Position 43,Stroma,383.14,120.4,3.7272,0.0,5.7416,4.788,5.6765,77.6427,7.7188,0.0,0.0,0.0,0.9789,0.0,4457.8994,14.1284,323.1393,965.1267,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,CAIX+CD68+
AU94844,M1771243,Position 43,Stroma,471.72,126.44,166.7425,2772.1953,1617.6438,32444.125,92.1534,555.2414,52.3895,16944.0957,23.2843,25721.3301,0.0,3294.9014,5958.1235,0.0,360.5107,25835.6562,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Positive,Positive,,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Positive,Negative,Negative,Positive,Positive,,Mono/Macs/cDC2s
AU94844,M1771243,Position 43,Stroma,420.56,127.47,0.0,0.0,0.0,0.0,26953.7715,33709.8789,15.6097,0.0,0.0,0.0,0.0,0.0,107.5233,0.0,27.0587,393.3368,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Negative,,CD56+
AU94844,M1771243,Position 43,Stroma,449.61,127.92,206.3536,170.3767,698.3074,9873.0977,0.0,151.4022,0.0,2684.7861,29.4253,2334.2065,0.0,5694.9077,1112.2284,0.0,190.9563,730.1689,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Positive,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,,Mono/Macs/cDC2s
AU94844,M1771243,Position 43,Stroma,431.11,130.69,20466.6406,75.1913,0.0,69.6369,303.5486,30.7922,78.0233,0.0,12246.1162,11447.3789,0.0,877.1194,6388.7661,0.0,157.1349,3050.0186,Positive,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Positive,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,CD8 T cells
AU94844,M1771243,Position 43,Stroma,647.43,134.44,0.0,0.0,1.8009,0.0,685.889,222.3273,0.0,0.0,0.0,0.2809,12.7215,0.0,1874.9276,0.0,968.4619,462.3871,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,
AU94844,M1771243,Position 43,Stroma,476.27,136.62,0.0,73.7974,4364.0923,18725.3164,111.5286,222.1828,15.7753,6663.3018,789.4648,6957.5879,53.3722,202.804,9534.7773,0.0,45.1145,17253.6621,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Positive,Positive,,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Positive,Positive,,Mono/Macs/cDC2s
AU94844,M1771243,Position 43,Stroma,610.45,138.04,0.0,34.6111,10.6238,26.6007,0.0,691.5081,0.0,0.0,43.7303,0.0,4.6192,28152.1152,535.2708,0.0,348.1238,874.8495,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Endothelial cells
AU94844,M1771243,Position 43,Stroma,417.27,138.09,0.0,14.2949,0.0,7.8203,2.6146,16.1487,0.0,0.0,0.0,0.0,46.2144,0.0,9692.2773,0.0,55.5019,3053.7473,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,CAIX+CD68+
AU94844,M1771243,Position 43,Stroma,460.4,138.4,22.5851,385.4227,95.2255,3482.1289,0.0,180.6559,11.5786,2176.0374,0.0,2228.4214,0.0,109.2397,470.25,1042.5605,1778.4794,17807.8281,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Positive,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,,Mono/Macs/cDC2s
AU94844,M1771243,Position 43,Stroma,567.53,138.76,0.0,0.0,0.0,0.0,360.3934,123.1503,0.0,0.0,0.0,4895.749,741.937,0.0,1182.1017,0.0,18.8906,34.1934,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,
AU94844,M1771243,Position 43,Stroma,470.83,140.14,44.7781,806.1434,16139.0439,13937.9697,0.0,110.6683,35.9115,6409.5972,10719.6201,30775.7852,9.2606,209.9202,2243.874,386.8354,213.2107,7594.7168,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Positive,Positive,,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Positive,Positive,,CD4 T cells
AU94844,M1771243,Position 43,Stroma,425.38,139.28,0.0,0.0,4.1457,18.1259,692.2675,78.642,647.6584,0.0,0.0,0.0,0.0,0.0,4421.1299,6.8856,249.7951,2829.5793,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,CAIX+CD68+
AU94844,M1771243,Position 43,Stroma,669.58,141.84,0.0,0.0,14.7078,23.0074,1022.77,0.0,0.0,0.0,0.0,0.0,1.2384,163.096,2359.0613,0.0,484.9441,561.7004,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,CD56+
AU94844,M1771243,Position 43,Stroma,480.66,142.87,0.0,52.6162,41.1739,70.0585,9.5067,172.8621,2.072,268.1559,0.0,23.1184,0.0,0.0,56.4813,0.0,13.9025,694.985,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,CAIX+CD68+
AU94844,M1771243,Position 43,Stroma,459.97,145.26,0.1983,280.4452,187.5506,9853.501,0.0,246.3024,21.7614,6118.0972,0.0,10442.5742,0.0,254.3246,81.4438,108.6921,0.0,2801.9514,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Positive,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Positive,,Mono/Macs/cDC2s
AU94844,M1771243,Position 43,Stroma,655.9,146.48,0.0,0.0,0.9822,0.0,14.0998,7.557,0.0,4.8476,0.0,0.0,7.557,0.0,3965.9019,8.3414,876.8521,580.5267,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,
AU94844,M1771243,Position 43,Stroma,639.5,146.03,14.1895,75.2193,201.9965,249.2211,0.0,42.8825,0.0,0.0,0.0,180.1228,1.9211,35342.8086,736.9053,0.0,901.9719,439.5368,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Endothelial cells
AU94844,M1771243,Position 43,Stroma,625.48,147.15,14902.2051,41.5153,43.9885,468.6096,33.4105,47.8263,19.5057,0.5282,3492.3713,9455.7998,11.3239,236.3952,126.0469,0.0,340.4507,144.0498,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,CD8 T cells,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,CD8 T cells,CD8 T cells
AU94844,M1771243,Position 43,Stroma,420.71,149.25,0.0,0.0,0.0,9.7517,1.9931,230.169,12.9914,0.0,0.0,0.0,0.0,0.0,8.2983,0.0,8.3983,1331.3793,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,CAIX+CD68+
AU94844,M1771243,Position 43,Stroma,349.42,149.88,2.1254,4.7435,52.1914,39.5675,0.0,18.2651,0.0,6.7617,0.0,0.0,0.0,0.0,610.7273,0.0,55.1837,1019.1522,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,CAIX+CD68+
AU94844,M1771243,Position 43,Stroma,359.87,154.04,0.0,937.3287,5754.188,13004.0732,122.5448,35.8005,0.0,7265.5151,7459.9194,11257.3506,0.0,286.1893,1420.8708,0.0,201.5358,5136.0933,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Positive,,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Positive,Positive,,CD4 T cells
AU94844,M1771243,Position 43,Stroma,641.21,154.16,0.0,0.0,46.9379,0.0,0.0,20.9227,0.0,0.0,0.0,0.0,0.0,12384.1699,0.0,0.0,59.2167,345.5091,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,
AU94844,M1771243,Position 43,Stroma,671.4,155.11,0.0,0.0,0.0,0.0,39.7854,0.0,0.0,0.0,0.0,0.0,2.9233,0.0,4014.0613,0.0,265.6457,373.0988,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,CAIX+CD68+
